350
48 1000
7 26 79702
11 45 132459
17 14 116104
15 48 65150
32 39 151684
9 7 110954
4 38 140770
1 29 114270
16 48 72829
43 46 73453
19 42 167190
16 41 58254
48 3 81903
44 12 101003
36 28 17750
32 26 64758
16 31 183946
2 36 112433
46 38 47704
38 25 91508
39 8 231200
48 7 77997
15 14 52261
23 21 69105
3 41 71718
30 15 68109
23 2 119725
34 22 31230
20 1 88794
10 23 93719
7 3 78412
24 33 90375
38 22 32977
17 41 129995
11 41 108716
42 5 98409
14 10 59172
35 3 118840
11 47 66626
21 31 141152
36 46 47128
29 31 153081
29 44 109288
1 34 72104
12 28 91282
46 42 50713
7 21 72184
3 32 100295
33 26 48602
18 22 74266
24 17 100783
19 22 70014
33 37 54573
32 19 154871
39 47 159026
24 15 59442
48 31 135339
3 6 78218
7 30 74764
13 47 78524
7 17 96674
46 22 68755
30 25 64674
10 12 81188
25 15 65355
17 43 124075
21 10 24614
26 21 7518
29 9 101850
6 9 60757
3 34 41159
44 34 141400
17 34 88249
21 35 88341
45 32 46561
45 35 92690
12 21 59776
33 13 101042
46 31 130126
12 36 84420
19 2 107483
36 37 60017
17 10 134221
28 33 12306
35 6 75944
2 46 109790
8 5 128659
47 46 63654
6 42 47851
3 1 54933
46 17 120633
41 46 9362
16 36 79516
18 9 126746
1 41 16785
30 17 144093
7 8 118538
4 39 195365
45 46 44453
1 37 86518
45 9 42062
5 45 81723
45 27 109196
34 37 14414
21 9 74645
45 47 97681
29 7 68025
39 10 123582
25 22 72179
12 17 118222
14 47 45552
21 4 112547
48 42 55926
38 47 19444
35 20 141453
41 47 73016
38 6 50566
10 47 77242
9 8 89271
40 10 29704
1 38 73877
30 23 77877
46 16 67616
4 25 160985
22 35 120998
19 29 132016
4 40 101487
32 14 60899
37 25 75347
35 43 144043
3 31 173311
20 16 104597
15 34 24406
16 23 109322
2 30 109276
17 40 126323
12 35 138190
29 36 105203
44 40 123198
2 16 127028
9 14 45846
27 14 85007
13 30 64568
3 45 121143
41 4 105159
36 42 92117
47 16 92845
21 13 76108
1 30 60033
20 23 34795
17 3 129408
12 38 60548
15 2 109957
29 39 122523
31 26 135294
32 41 48478
22 32 115345
16 4 163413
18 35 73992
35 24 137052
43 36 90273
35 39 23913
39 33 107154
21 5 39872
11 32 117704
3 14 97842
1 25 85611
48 38 42491
8 30 142469
25 43 25107
30 38 71164
44 38 142227
37 26 56879
30 39 131704
45 24 123974
20 34 29449
18 40 78159
29 24 9384
29 21 115747
28 7 44040
5 6 50558
35 38 125019
27 12 67141
11 26 120206
35 23 123942
39 42 138901
30 3 53466
14 30 69044
6 41 6500
7 12 47242
28 45 60481
40 30 39576
41 2 113428
21 40 16716
23 40 77389
27 42 145390
48 23 74918
4 1 121944
13 44 70149
10 38 61292
39 3 142753
3 25 90518
2 44 25441
25 11 98304
5 39 142199
14 48 40371
26 3 80432
16 10 91630
12 31 190283
25 9 76937
30 6 36748
29 17 110167
18 16 121469
10 37 73959
4 45 145974
5 15 54299
27 9 130853
23 19 72958
13 28 113371
27 40 100367
43 27 72994
36 31 122952
34 25 89761
4 36 142925
27 19 95962
12 22 41219
22 11 46527
48 43 68240
18 37 91082
37 3 55573
48 25 70401
45 18 84684
46 35 78806
46 7 73418
10 28 78004
22 14 59085
44 5 120907
44 39 155872
29 43 103301
9 26 70537
23 11 43583
23 39 135983
1 45 70600
4 9 159416
15 13 65249
9 3 113902
28 38 83040
39 37 155743
24 27 72652
22 41 70079
2 3 128256
18 20 106117
31 38 177830
6 1 23285
8 3 168313
47 23 23043
48 6 8075
46 20 68371
25 44 70255
28 14 83424
5 26 40778
31 10 127156
47 32 102636
26 48 1705
40 46 5690
4 3 176877
38 20 31196
25 42 104521
33 11 84284
7 13 78096
13 11 98179
31 2 154536
34 28 81293
14 33 71125
43 2 69720
9 30 88058
40 29 106813
36 23 46145
26 12 60682
26 8 149901
29 48 112060
31 4 225923
39 2 181313
34 33 68987
31 27 184479
40 41 9328
4 20 139644
15 42 121076
40 19 122167
29 32 106349
44 9 147192
26 25 72106
39 20 155122
10 42 74727
13 2 44708
32 33 80800
41 36 37766
11 14 105612
48 5 42483
6 13 62220
38 39 147272
15 35 127822
5 3 39654
14 18 107627
39 9 151807
21 24 106363
11 37 63343
42 13 104415
1 12 93747
46 30 33886
42 38 98417
32 7 109322
27 38 58899
7 45 79909
47 44 130269
31 14 159560
20 47 18318
6 16 64754
18 10 102207
28 19 120077
32 16 9776
7 15 12847
14 4 130955
21 15 59337
7 16 112401
32 28 93106
21 32 68866
36 13 106486
4 12 168996
32 8 104324
47 34 17697
21 48 5813
9 28 102543
35 4 174603
30 27 100855
26 36 54046
3 23 75333
1 7 63960
45 17 122656
45 26 40945
19 7 76037
41 27 93343
40 11 118044
5 29 117352
27 25 98101
4 6 98659
6 34 48819
18 19 144280
40 38 53394
36 44 86992
18 23 77210
41 39 103206
6 11 115216
24 13 118918
7 27 31945
37 13 75241
8 27 95549
3 19 130904
36 14 76562
3 43 65411
25 47 78630
14 19 117600
27 1 95905
31 44 129095
27 20 57773
2 27 142703
3 18 44848
19 44 132924
7 6 70556
26 29 113765
44 35 131959
42 28 98979
4 27 128877
10 27 116697
22 39 138927
23 1 72927
21 43 65629
48 11 118501
29 27 82036
3 44 102815
11 36 89728
13 10 89096
17 2 78592
20 19 90366
48 22 71974
6 36 44266
8 1 149686
10 24 130977
41 42 54351
34 10 59545
37 47 3283
45 33 48175
30 5 13810
2 14 139224
47 4 127892
5 18 84502
44 22 119305
24 2 93231
43 11 73178
20 43 65275
1 17 146780
37 16 89562
21 17 121247
47 12 47670
20 33 69608
42 44 168221
28 23 53007
32 30 91726
8 41 146621
33 4 137481
4 29 173842
39 7 138888
24 12 88064
41 5 57058
34 27 57152
4 15 134601
9 46 63619
11 8 159042
2 10 133804
7 18 68243
24 34 71432
5 37 64291
16 33 84960
15 12 34395
33 23 40701
38 33 70734
39 11 92400
48 32 63053
16 14 51123
10 7 96798
24 4 164458
11 44 91654
12 3 59558
16 15 99554
29 20 51367
22 16 106378
32 4 153637
44 26 119163
11 16 107928
2 32 136804
40 48 10903
17 39 209023
43 14 92509
8 40 137301
41 26 16280
4 17 198444
19 46 127857
46 33 41684
17 31 182246
24 36 95819
23 4 144369
18 15 81090
31 33 128396
32 34 103797
18 29 136268
43 42 124166
44 30 134717
44 37 126986
30 28 87876
16 42 79493
25 33 101148
22 27 25922
41 25 68826
26 23 76623
24 32 96988
33 19 107771
43 22 47072
1 13 85505
38 26 44196
16 38 105723
18 38 84260
13 16 82320
20 13 90276
7 22 6023
28 11 96590
5 23 64067
23 43 50016
44 45 129723
17 20 58800
35 1 99229
18 24 126884
5 43 25757
24 16 87189
35 2 157400
20 14 57304
3 36 86801
34 43 64654
42 3 126069
19 10 149290
25 23 75123
26 35 80823
48 44 117458
29 42 151836
9 19 139818
6 24 107492
32 15 109330
6 29 103985
34 4 139023
26 17 117125
40 20 68337
48 33 46897
31 1 150549
11 27 66561
22 2 116781
46 37 60371
5 46 47696
48 10 18801
33 15 44581
30 4 135407
1 5 73843
26 10 20506
15 28 56898
15 22 6824
38 43 66401
36 48 52341
18 27 97530
28 17 122393
42 23 122412
18 26 85111
11 35 116313
17 33 128408
25 7 78202
9 22 104931
12 46 67600
31 30 162262
35 29 146436
26 40 12608
11 21 112688
17 42 171346
28 37 66879
40 36 47094
33 42 86673
10 36 71142
44 10 136259
30 37 78101
30 16 82781
40 1 26113
14 37 42269
32 43 104504
20 31 185680
40 28 53956
25 17 123406
42 12 118313
45 39 116603
16 34 103976
34 14 56683
36 5 94824
9 10 87633
11 5 87229
19 13 62775
10 1 50161
41 44 113870
10 32 81854
45 38 81731
38 5 76550
21 8 154009
40 34 51647
5 12 19904
6 27 97539
25 10 89202
36 35 77797
24 44 112393
13 18 122864
26 46 6918
15 46 70363
22 37 16816
23 6 74561
15 39 145751
41 30 43248
47 2 123232
46 25 65207
39 25 153376
34 29 80816
29 3 121975
13 23 75017
6 39 96706
5 2 95466
40 45 50143
36 34 74431
40 5 53386
2 4 205587
6 10 26876
12 20 59422
42 45 95166
27 15 32746
36 22 43201
31 9 182365
28 29 112065
24 31 143697
21 16 78642
24 25 119024
3 10 100710
43 6 76315
26 15 66855
13 48 70295
17 5 138126
22 31 166153
41 34 55319
46 21 11031
47 40 69344
30 36 81024
37 45 94398
23 22 2944
38 19 91492
41 45 53815
13 45 65020
14 29 108671
33 21 52717
4 26 108439
25 21 76214
47 17 77118
15 20 25027
29 23 59058
38 37 16161
32 36 86244
22 40 74445
27 32 141267
13 38 91402
45 43 90021
16 25 82214
11 9 113205
2 38 136110
14 24 99287
21 18 89219
48 12 62387
44 16 152469
31 15 168355
13 43 25001
45 14 79611
36 7 37178
15 41 76903
9 41 63531
40 15 76053
22 45 85932
13 40 59392
18 36 41953
46 4 101521
43 41 82815
38 32 105544
11 46 115282
13 8 77922
10 41 33376
38 15 26153
6 12 70462
17 36 133852
13 22 72073
3 20 70608
6 47 66516
11 3 118916
43 4 174849
14 35 108240
25 45 64914
21 27 92083
21 34 34931
28 43 97135
39 1 119991
20 5 79326
44 15 126129
4 22 141425
34 42 96670
45 23 88876
37 2 119949
12 29 97448
21 36 58154
42 433
39 16 92007
8 19 70827
39 6 195716
21 41 82703
16 31 151515
16 42 152006
17 15 280638
42 9 232853
14 31 230556
41 12 211861
10 28 123255
32 31 295764
25 7 91337
34 18 266202
7 18 242568
36 1 68499
32 26 258491
40 42 83926
34 3 199522
41 1 97737
29 40 85068
41 40 53752
2 41 62837
17 32 287748
30 19 67202
37 25 6784
15 31 151113
9 2 154424
25 14 270211
27 23 66984
23 12 136388
28 41 172154
29 24 146385
10 40 28626
29 36 108924
38 31 246497
16 22 71541
4 25 122433
27 35 206276
12 22 206280
11 3 144154
11 4 115830
19 17 194271
40 14 155778
21 39 52878
35 24 236372
32 4 212249
1 13 237321
40 4 171952
24 8 109753
17 9 251106
15 33 95131
14 33 149806
4 12 274788
36 22 104004
14 21 184729
8 31 128236
26 19 162663
26 2 67425
25 18 199696
25 21 182349
16 2 112475
4 15 161128
6 4 253682
29 37 115355
1 31 101359
22 27 136876
1 14 175990
17 22 199178
39 24 85244
10 7 195331
30 25 91829
14 22 152317
20 5 263920
35 26 287068
2 27 239372
16 37 202081
28 17 292461
17 7 275701
16 27 201495
9 34 115642
13 32 37714
38 4 8890
8 22 44975
38 37 124539
28 40 137123
14 12 329396
38 6 262572
18 13 250478
24 23 73871
7 22 170166
10 21 57577
35 34 257680
26 24 201589
37 10 136275
17 40 202639
24 5 85024
37 24 157038
3 14 243810
7 15 126360
1 17 234586
9 18 236549
9 15 205984
32 21 183378
41 6 124959
10 13 203241
29 27 218483
20 22 243674
35 42 151945
10 2 127661
20 11 303257
18 15 145219
17 33 201707
3 35 225918
1 23 90179
17 16 209157
5 37 141194
12 35 298889
29 39 102073
5 38 186769
42 1 72223
10 25 143059
33 25 151710
27 1 149763
15 6 200562
42 37 143949
39 12 206943
2 21 134908
25 38 131323
14 5 132071
26 9 221868
37 2 94466
18 3 163895
30 23 63292
3 7 166979
11 27 189537
11 17 197199
13 9 223218
17 23 257910
24 12 164803
2 12 271309
10 30 75725
41 8 5316
36 38 223682
5 40 23707
38 15 170018
13 28 235627
11 16 11958
35 13 274064
29 28 203470
27 28 224180
28 24 153658
31 23 173841
7 4 201036
27 25 166397
17 26 164107
4 42 127844
2 6 187796
2 14 254813
23 13 202291
23 3 156135
38 16 118898
25 35 146534
8 25 145203
18 40 75863
24 27 95399
3 30 153885
34 29 185457
34 15 158903
31 6 256827
42 17 265073
19 23 112818
10 24 89943
39 11 80049
25 31 216770
37 4 115649
10 42 55300
30 21 94804
33 2 105007
23 35 169901
20 8 198718
37 6 224649
33 32 218301
27 37 161336
40 3 88032
9 14 299396
42 2 168391
14 37 263427
14 39 131851
35 21 225004
33 3 94004
32 10 232875
5 32 236036
23 10 73256
19 37 165815
29 23 165458
22 2 102496
26 5 163089
19 1 40315
37 18 192910
38 7 209926
30 29 102166
8 10 70140
7 36 199529
37 41 157303
6 10 200415
30 18 122962
35 40 196053
38 20 260812
8 15 137595
33 4 177924
28 34 231977
42 5 60219
9 32 185504
40 25 157682
16 28 100768
12 19 203729
3 13 250973
39 38 186989
41 7 186684
32 24 238448
20 25 299857
42 24 84427
6 14 317227
10 5 4919
39 27 137539
17 29 117571
40 9 171912
40 37 164466
12 20 155326
22 18 72402
12 27 157916
5 33 17735
16 36 175545
29 16 133364
30 14 202877
7 29 199908
5 19 46098
26 38 254077
1 28 74417
6 19 201102
20 34 319811
17 21 231590
17 41 159519
2 7 179019
40 22 3461
2 34 206346
40 8 48436
7 33 172677
31 35 243552
32 25 103384
38 22 166523
31 10 103404
36 41 77608
10 17 219815
12 30 192280
1 40 62706
17 35 316325
38 27 191065
27 17 324894
17 37 191148
10 12 202244
39 19 46318
6 1 222696
37 15 117080
38 1 208957
18 23 129891
41 15 142911
9 21 200863
26 34 246693
21 38 192013
34 10 218965
20 26 147699
4 1 200067
9 22 175373
20 40 247135
12 16 270899
36 3 117067
6 3 219625
23 32 164577
23 22 98421
9 8 170167
37 3 116659
26 3 228304
30 15 78620
29 3 173100
38 14 172569
13 16 242695
1 16 130786
23 7 149088
36 2 129813
27 40 133415
4 10 183144
5 31 98485
9 6 135745
5 36 112418
1 10 48838
42 34 192187
6 18 247652
19 40 22391
11 7 222827
30 26 163402
35 22 199514
30 34 214359
36 32 236825
16 23 169962
35 20 227821
15 10 88584
36 17 226495
33 24 67289
41 9 175483
21 22 32412
9 1 198490
23 42 17956
8 14 197292
2 40 105957
14 19 178169
15 3 133407
12 21 173868
27 33 139387
34 41 154141
3 10 116658
21 5 52658
24 41 111549
8 3 136468
41 10 75456
11 2 100517
12 34 272563
5 16 91787
26 31 223707
34 37 130664
14 20 248803
21 8 77387
5 9 195619
1 20 291120
5 17 214896
28 14 166905
30 41 70850
2 17 96682
30 32 195213
31 3 171467
20 16 315215
5 11 79829
27 6 244818
19 10 51017
7 16 234785
2 35 219643
39 4 187843
1 30 26887
38 3 210707
20 39 264140
36 25 133441
9 27 165203
21 26 169223
24 38 221161
18 39 51936
21 34 219111
41 42 116186
4 30 173189
4 2 195542
19 41 76143
20 19 269526
13 34 264978
12 38 283678
12 1 219167
28 21 128285
33 39 17955
26 23 226694
39 28 118556
17 39 215116
29 10 106772
5 25 147978
33 26 145354
5 30 70806
25 39 147758
28 25 108097
30 2 123055
11 41 109874
34 38 242469
11 42 140048
4 19 194343
16 32 280409
18 11 131985
6 35 238034
28 15 179924
29 6 166907
4 31 239019
37 26 161891
21 1 91657
9 38 126827
28 4 216962
31 37 209986
8 18 117377
16 26 179900
5 23 78175
15 23 22728
36 11 163587
22 13 178076
40 34 197261
22 1 64165
22 39 20466
10 14 127152
33 36 101493
21 33 34923
13 38 258853
20 31 325251
37 21 177288
31 13 258050
24 34 210046
13 41 157750
42 36 86948
14 41 202608
27 14 259992
28 5 118336
36 19 108814
15 42 33284
13 6 264803
11 35 139931
18 29 154009
11 28 112726
15 2 195116
18 21 104814
22 31 83261
9 28 190217
32 27 231561
24 4 212271
22 41 50309
15 35 185229
13 37 134314
11 31 139557
7 42 159644
34 14 262533
26 14 219348
6 13
5 2 362024
2 6 167486
1 3 497219
5 3 479226
6 5 529510
6 3 241472
5 4 582204
6 1 255747
5 1 476258
3 4 294166
2 3 408958
4 2 220180
2 1 423233
50 50
38 49 450782
45 46 541725
48 24 325509
9 43 512224
24 7 366686
36 29 106206
37 9 267632
38 45 122800
46 27 915814
2 25 178777
21 42 572157
2 40 532567
29 3 631115
49 10 881234
48 15 781245
45 36 95540
49 50 581310
1 11 847594
32 50 875433
20 7 559697
42 7 663093
31 35 393185
20 18 415833
20 21 322561
25 21 353640
2 24 215297
46 50 685146
44 35 619306
14 15 380856
46 47 403366
48 19 735308
38 29 112134
12 35 888798
26 18 202751
26 11 307841
50 27 808876
11 33 665147
47 50 590474
23 7 381851
6 41 381950
3 7 907092
33 47 698560
21 14 350288
4 6 277045
11 47 714799
40 17 694206
44 50 656673
10 23 775833
48 30 424316
45 42 534318
36 390
3 34 160966
24 30 169623
11 32 75367
4 10 140210
4 35 242596
23 21 25856
29 21 144048
36 25 197587
11 20 138214
14 30 208052
23 31 210065
29 26 116548
4 12 223871
3 36 269606
20 16 119322
23 25 144198
1 20 112741
2 35 227794
31 18 153078
29 35 184666
10 16 16499
36 13 198799
26 16 133006
3 1 136752
25 29 198220
24 34 88780
9 5 158956
25 16 116226
32 13 14773
30 28 184631
6 2 124870
24 31 152124
3 26 212638
31 5 225482
1 16 135867
5 23 128984
13 26 137350
22 1 180384
6 7 38243
21 4 154593
32 23 139703
15 24 156449
14 12 242105
13 17 114982
20 18 178940
22 15 282300
29 6 211072
7 13 39172
32 7 53945
19 34 79918
22 3 138217
19 31 160986
1 9 112690
7 27 38286
29 4 247166
30 17 238204
11 35 164781
24 10 46468
6 27 76529
16 5 142358
15 13 131773
34 5 83547
22 2 174990
14 8 174375
15 9 135257
32 5 140699
12 25 235461
6 5 141575
23 36 109003
28 5 181927
35 21 165891
31 16 182093
12 20 153579
1 31 149359
2 17 224203
31 17 203231
33 5 178414
9 19 135042
17 3 204023
14 25 283905
19 30 160761
14 3 181825
4 23 180449
21 30 137538
1 19 156974
21 22 164843
15 25 70192
2 28 213135
7 3 156565
21 11 104072
10 29 158354
12 22 221222
11 13 60594
35 15 232675
26 4 190732
24 7 108565
16 17 206171
33 18 192984
10 6 100340
7 2 86627
28 10 149856
7 4 117683
10 9 117721
2 14 243450
28 7 158685
30 29 224942
28 14 104580
17 6 191074
29 2 182884
7 11 99766
5 12 191213
35 34 160952
19 15 165311
13 21 115652
14 22 235357
31 12 190197
28 36 214718
11 17 175576
7 18 107272
34 12 179801
33 10 153369
9 6 109122
16 33 136870
35 3 168892
12 19 197812
27 3 179467
23 22 158993
10 23 40239
1 13 145720
31 30 222778
15 18 276894
14 9 137713
26 36 214353
34 11 84379
32 29 145944
33 26 138906
32 20 178357
27 23 64050
17 21 208287
13 30 139800
10 21 14383
3 2 169867
5 29 227646
34 2 66842
2 10 72152
33 35 191623
10 12 188972
36 10 97530
22 25 283185
27 14 195109
19 36 102468
12 13 137422
7 33 162198
35 5 118235
20 24 149291
12 35 72978
11 10 89689
27 17 175862
20 3 145842
26 19 111885
29 33 218864
29 31 165649
30 1 153079
27 30 99344
11 2 114219
15 2 240994
24 8 151020
20 28 219561
25 34 175037
11 33 95403
9 20 196590
3 16 208985
2 18 193899
31 21 184209
18 25 296544
25 13 179222
14 21 233303
32 14 119456
31 6 84049
27 12 198302
13 31 88249
8 16 152785
2 21 86535
29 23 169904
27 32 75653
31 15 213658
19 35 180003
9 8 73176
1 14 250403
21 5 140242
22 24 196928
28 24 103388
18 14 279350
6 18 69029
13 35 177860
7 8 74189
3 33 80758
12 15 239649
28 25 189645
20 4 161995
23 13 141508
35 23 171951
19 22 188066
21 26 135108
18 11 161189
4 22 148962
15 21 188534
33 27 161281
9 16 124219
30 15 254995
5 1 150375
17 8 155128
14 26 239973
31 33 169991
25 7 194822
23 1 159607
20 30 40338
9 24 143904
24 21 32085
26 28 135393
19 29 120825
29 27 134543
16 28 133357
8 4 126595
18 3 187351
1 25 194623
32 3 103814
18 36 266899
29 14 156094
21 8 150669
12 2 246643
23 18 209608
11 14 194823
10 14 218920
27 11 65878
13 14 134229
23 33 164842
2 16 88651
27 1 171945
33 21 138986
30 5 2704
30 7 100628
29 36 223293
8 22 202122
13 34 58957
2 24 118620
34 26 92834
12 1 40838
27 5 102048
6 21 114723
21 20 117206
11 8 100740
19 25 95119
18 32 159894
35 18 259541
33 25 193158
19 18 206975
13 18 145121
5 36 161398
9 31 121279
33 4 235538
32 28 137829
20 27 139682
17 24 225856
14 20 242982
22 29 197637
22 35 148244
21 18 183752
15 23 214390
32 30 137995
36 34 139842
30 26 173677
26 32 149986
17 35 220935
8 36 233816
20 25 235548
21 12 174589
9 25 146192
16 21 2116
10 35 180274
4 3 205036
25 11 185184
4 2 164740
34 1 188099
8 29 200863
22 20 67643
18 16 185868
15 16 186418
9 4 119479
28 6 120442
21 19 23223
20 31 197820
6 30 138871
4 30 121657
7 14 173408
19 2 109758
2 20 188023
22 7 127933
10 18 169369
26 17 250195
4 34 97898
7 23 102356
30 33 181118
31 22 250083
17 14 165707
32 1 130947
22 34 108148
26 23 160964
17 28 217426
31 32 103022
3 9 122071
7 10 62097
16 36 85263
26 8 97204
13 27 77458
8 19 142158
30 25 255880
26 7 112619
7 9 72202
15 28 254829
36 22 191407
33 8 121888
4 32 101222
32 35 163087
6 11 136686
4 6 155926
35 20 80601
22 6 166176
16 22 166959
24 3 180633
32 8 54919
15 17 217209
8 27 112475
15 14 236456
19 24 8862
22 10 150460
16 24 29969
15 11 192367
32 9 18257
22 30 27305
30 10 123155
28 11 98916
29 18 280101
4 31 174698
1 7 184892
21 27 38194
35 26 68118
29 24 111963
10 5 125859
18 5 210604
36 12 257736
26 25 94365
6 36 197870
7 31 122292
3 12 149811
3 28 77245
18 28 189471
7 15 170945
7 29 172829
17 4 201431
10 34 42312
9 26 168243
2 8 160816
32 22 165300
28 23 161329
22 9 183557
16 11 106188
18 9 178151
32 12 122649
17 29 246153
5 17 240908
3 8 154268
27 16 40310
35 16 168007
21 3 211101
7 16 78596
3 6 118322
6 12 213514
13 29 160717
20 29 261254
24 6 146808
12 18 282543
18 4 224955
7 21 76480
34 33 179782
4 13 86449
23 14 259159
9 28 135474
12 11 173479
19 20 140429
39 426
3 4 56395
31 3 135871
5 12 135904
39 7 41931
17 16 114353
21 11 29524
23 22 97032
4 33 183042
12 21 129985
12 27 72761
8 17 114197
3 11 4313
36 9 205293
15 24 117229
38 39 73664
14 34 76629
3 21 33837
10 24 19
9 29 110424
25 29 134771
33 30 252837
22 17 41917
4 20 67040
33 27 172607
15 14 48973
9 19 120412
23 29 170204
23 32 376470
7 26 54393
21 37 64147
39 8 104426
2 22 134162
29 13 178154
13 21 137107
33 36 310938
31 32 301432
6 16 67160
26 34 48835
20 5 44377
18 6 145499
16 24 76620
32 12 300320
10 8 106711
36 1 316580
13 9 173314
9 5 63341
6 10 89276
2 15 228151
30 35 216868
22 12 46521
35 8 253957
2 33 242797
38 14 113958
6 4 102849
7 29 91325
5 13 145628
13 7 157879
14 3 25415
1 13 227616
22 33 154773
17 3 106311
17 37 22600
8 14 145455
8 1 163834
31 29 86089
30 3 134816
8 25 175279
28 2 225128
38 12 88039
10 32 275273
32 24 275254
7 5 88341
23 14 169472
32 36 327986
27 18 78260
16 9 109688
19 37 102477
20 8 164663
25 5 170319
23 9 134284
20 12 108638
37 36 213016
30 16 155522
5 24 85199
2 8 206442
24 39 27962
20 28 68200
8 36 250514
29 24 77356
34 22 12595
15 6 36126
22 25 89342
35 15 178418
23 30 205183
3 19 141230
31 38 172190
35 16 149851
17 9 40535
12 29 119693
23 33 251805
27 32 263924
39 4 71992
8 12 157435
25 11 149267
5 32 279929
34 29 85767
23 25 186374
20 9 91001
24 8 106730
4 17 81763
14 21 50626
21 29 156636
20 15 71896
25 26 97839
18 23 149052
32 14 296872
21 19 166441
12 11 114970
13 18 157002
22 24 4184
32 1 195056
2 6 192025
5 31 93513
25 38 130860
8 21 155744
9 1 123954
9 21 82082
23 4 145284
27 15 99462
14 19 115815
35 33 247166
29 39 105318
28 23 227349
13 37 155379
11 16 25019
25 3 153580
20 24 57933
1 20 146791
19 24 87382
30 29 108843
32 39 293673
17 18 47416
26 9 73492
3 9 101646
19 2 217322
15 37 113306
20 27 77923
39 2 127674
9 10 33049
19 28 170518
36 7 239625
4 1 134954
1 7 104893
17 2 137445
21 35 204394
2 13 265783
14 4 81810
14 7 71398
39 27 49980
4 19 131412
8 34 115103
32 17 312987
18 15 173433
